Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model,Rejected Reason,Rejected Reason Value,Detection Date,Fraud Reason,Fraud Sub Reason
click,2023/7/28 9:47,2023/7/28 9:52,2023/7/28 9:52,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_59eb5cebb3,SA,BR,SP,Sao Paulo,02856-020,76009,45.169.212.72,Vivo,Vivo,en_BR,e160a3b0c871d5c7bc1c70b2fcb6decd,e160a3b0c871d5c7bc1c70b2fcb6decd,,9fa2fd59-42d5-4006-8133-4032c9c566cd,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; 6T Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_59eb5cebb3&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=1346835768364fc99ce3cf707b55ed341690562820931&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=1346835768364fc99ce3cf707b55ed341690562820931&af_ip=45.169.212.72&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9fa2fd59-42d5-4006-8133-4032c9c566cd&af_channel=af_14183,6T,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:38,2023/7/28 9:41,2023/7/28 9:41,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_0c94e3be08,SA,BR,CE,Fortaleza,60440-117,76121,177.190.208.187,Claro,Claro,en_BR,dc3f57fd66290ce59598bd24bc655ec4,dc3f57fd66290ce59598bd24bc655ec4,,9ff91589-c802-44b7-9811-77e1578a68fa,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; K12 Note+ Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_0c94e3be08&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=8e4ff1bc3345482a82ea65bf3199b6ab1690562307810&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=8e4ff1bc3345482a82ea65bf3199b6ab1690562307810&af_ip=177.190.208.187&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9ff91589-c802-44b7-9811-77e1578a68fa&af_channel=af_14183,K12 Note+,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:38,2023/7/28 9:41,2023/7/28 9:41,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_9d66b9ca65,SA,BR,BA,Salvador,41322-165,76069,138.219.246.40,Claro,Claro,en_BR,bcef9fad08a49f1f03d5069345a997e3,bcef9fad08a49f1f03d5069345a997e3,,996d65b2-ff62-4865-b700-365bb9756c46,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Galaxy A42 5G Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_9d66b9ca65&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=db2b7a52d1234c41a9858e19db80fbcf1690562328826&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=db2b7a52d1234c41a9858e19db80fbcf1690562328826&af_ip=138.219.246.40&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=996d65b2-ff62-4865-b700-365bb9756c46&af_channel=af_14183,Galaxy A42 5G,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:28,2023/7/28 9:31,2023/7/28 9:31,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_9bbfece952,SA,BR,SP,Ubatuba,11680-600,76124,205.164.254.78,Vivo,Vivo,en_BR,dd355ae345ad8a7327fcc075122606ac,dd355ae345ad8a7327fcc075122606ac,,051B535A-840D-4016-869E-58FD5FDE34D5,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Honor Play 3 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_9bbfece952&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=c664d65b7ab04ef7a20910717aae9e2d1690561696420&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=c664d65b7ab04ef7a20910717aae9e2d1690561696420&af_ip=205.164.254.78&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=051B535A-840D-4016-869E-58FD5FDE34D5&af_channel=af_14183,Honor Play 3,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:29,2023/7/28 9:31,2023/7/28 9:31,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_4f74b88f28,SA,BR,PA,Santarem,68035-780,76115,179.124.25.9,Claro,Claro,en_BR,56bbb966df6ba47adaf4f85c5d46cb85,56bbb966df6ba47adaf4f85c5d46cb85,,9d6030e2-2f3f-44eb-b776-b290e7b652e8,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Reno2 Z Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_4f74b88f28&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=215056ae85154784a30fa72a7802602e1690561757510&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=215056ae85154784a30fa72a7802602e1690561757510&af_ip=179.124.25.9&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9d6030e2-2f3f-44eb-b776-b290e7b652e8&af_channel=af_14183,Reno2 Z,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:14,2023/7/28 9:21,2023/7/28 9:21,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_004ea22f58,SA,BR,PR,Rio Azul,84560-959,76051,200.66.124.13,Brasil Telecom,Brasil Telecom,en_BR,e03d5d91b3f0edb2875ca8e02b683e96,e03d5d91b3f0edb2875ca8e02b683e96,,001abd38-d179-448b-995e-264407d4e694,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Mi 9 SE Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_004ea22f58&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=613e8b8cf3af47f9b0cbca923622fb8a1690560895956&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=613e8b8cf3af47f9b0cbca923622fb8a1690560895956&af_ip=200.66.124.13&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=001abd38-d179-448b-995e-264407d4e694&af_channel=af_14183,Mi 9 SE,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 9:10,2023/7/28 9:13,2023/7/28 9:13,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_3a38b73145,SA,BR,SP,Rancharia,19600-959,76077,170.84.219.36,Brasil Telecom,Brasil Telecom,en_BR,b0bc3f53a8f518e85bb3426cf922445e,b0bc3f53a8f518e85bb3426cf922445e,,98d4c55f-75d0-482e-befd-6a39d641893e,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Galaxy Tab A 8.0 (2019 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_3a38b73145&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=b1ac42a3cb45432887d9f4a64e05e0fb1690560622825&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=b1ac42a3cb45432887d9f4a64e05e0fb1690560622825&af_ip=170.84.219.36&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=98d4c55f-75d0-482e-befd-6a39d641893e&af_channel=af_14183,Galaxy Tab A 8.0 (2019,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:58,2023/7/28 9:03,2023/7/28 9:03,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_b37c90fd2c,SA,BR,BA,Jaguarari,48967-000,76111,45.166.98.141,Vivo,Vivo,en_BR,fdb12da30b815683c1c79b88f35d89ac,fdb12da30b815683c1c79b88f35d89ac,,A4085224-4551-422E-B3A9-B345B788194F,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Reno4 (CPH2113 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_b37c90fd2c&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=2e9bd3403cc042e8a8a8a5a6a53508b31690559927490&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=2e9bd3403cc042e8a8a8a5a6a53508b31690559927490&af_ip=45.166.98.141&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=A4085224-4551-422E-B3A9-B345B788194F&af_channel=af_14183,Reno4 (CPH2113,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:56,2023/7/28 9:01,2023/7/28 9:01,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_3ffb473887,SA,BR,PI,Sao Goncalo Do Piaui,64435-959,76075,186.209.173.15,Vivo,Vivo,en_BR,eb4749cd50708a789089f8c70c44e1e7,eb4749cd50708a789089f8c70c44e1e7,,0f1e4d7a-5191-4f23-81e9-8a0d1c4dd33b,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; U20 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_3ffb473887&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=588ded422082436e8fd5b4431a9dd6d01690559806268&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=588ded422082436e8fd5b4431a9dd6d01690559806268&af_ip=186.209.173.15&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=0f1e4d7a-5191-4f23-81e9-8a0d1c4dd33b&af_channel=af_14183,U20,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:50,2023/7/28 8:52,2023/7/28 8:52,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_1dbf405e19,SA,BR,MG,Teofilo Otoni,39803-005,76013,45.165.1.20,Brasil Telecom,Brasil Telecom,en_BR,abc64f37f5e7c1ed6d4d7af90fecd880,abc64f37f5e7c1ed6d4d7af90fecd880,,936ed722-8211-46d0-ae53-ff57f044e844,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; A72 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_1dbf405e19&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=09e0114d0cbe4de89b6901e1980cd00b1690559416577&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=09e0114d0cbe4de89b6901e1980cd00b1690559416577&af_ip=45.165.1.20&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=936ed722-8211-46d0-ae53-ff57f044e844&af_channel=af_14183,A72,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:50,2023/7/28 8:51,2023/7/28 8:51,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_8993c2dee1,SA,BR,SP,Itaquaquecetuba,08595-330,76076,45.71.97.12,Brasil Telecom,Brasil Telecom,en_BR,83f66ddf225b43b0d7a2aca127992b85,83f66ddf225b43b0d7a2aca127992b85,,9692a8ec-5d1d-4fc1-b242-712e9651d199,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; V19 Neo Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_8993c2dee1&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=5cd01e6be83c4806b7c68b15de44beeb1690559401857&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=5cd01e6be83c4806b7c68b15de44beeb1690559401857&af_ip=45.71.97.12&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9692a8ec-5d1d-4fc1-b242-712e9651d199&af_channel=af_14183,V19 Neo,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:41,2023/7/28 8:44,2023/7/28 8:44,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_18b1b5ff66,SA,BR,GO,Goiania,74574-035,76060,189.63.5.19,Claro,Claro,en_BR,628b1b0eb99b10c0b0b6188f562510bd,628b1b0eb99b10c0b0b6188f562510bd,,09129805-55ca-4245-86af-0061ea82a72c,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Honor 30 Pro Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_18b1b5ff66&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=25998ba29abe46a59f7f6e5a8ed76d221690558859579&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=25998ba29abe46a59f7f6e5a8ed76d221690558859579&af_ip=189.63.5.19&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=09129805-55ca-4245-86af-0061ea82a72c&af_channel=af_14183,Honor 30 Pro,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:40,2023/7/28 8:44,2023/7/28 8:44,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_10592cb888,SA,BR,MG,Andrelandia,37300-959,76086,168.228.0.156,Vivo,Vivo,en_BR,ef10849abafd53be162ac797ff026333,ef10849abafd53be162ac797ff026333,,03f0999a-f9c7-4d55-80fa-d3c7474e787d,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; X27 Pro Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_10592cb888&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=bfe1ae1cc6c8439084cb6649142342ee1690558840854&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=bfe1ae1cc6c8439084cb6649142342ee1690558840854&af_ip=168.228.0.156&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=03f0999a-f9c7-4d55-80fa-d3c7474e787d&af_channel=af_14183,X27 Pro,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:32,2023/7/28 8:35,2023/7/28 8:35,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_7ff26e6612,SA,BR,PB,Bananeiras,58220-000,76070,181.191.172.1,Claro,Claro,en_BR,98205c480e744e949c4919689d8ef9b8,98205c480e744e949c4919689d8ef9b8,,9dda2406-efb8-4095-a842-12a80fa5b3a7,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Galaxy A41 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_7ff26e6612&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=84fb695f0fb346a4971457fd741da2011690558335461&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=84fb695f0fb346a4971457fd741da2011690558335461&af_ip=181.191.172.1&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9dda2406-efb8-4095-a842-12a80fa5b3a7&af_channel=af_14183,Galaxy A41,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:30,2023/7/28 8:33,2023/7/28 8:33,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_e18b6d233e,SA,BR,GO,Goiania,74483-350,76060,200.103.35.223,Brasil Telecom,Brasil Telecom,en_BR,e349f086ad4a6c35f76cc95c21a80b36,e349f086ad4a6c35f76cc95c21a80b36,,09b1e644-c636-43df-ad98-67f9dc47f908,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Y8s Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_e18b6d233e&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=54be50378a6a4f94a02dc144433507251690558225124&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=54be50378a6a4f94a02dc144433507251690558225124&af_ip=200.103.35.223&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=09b1e644-c636-43df-ad98-67f9dc47f908&af_channel=af_14183,Y8s,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:23,2023/7/28 8:26,2023/7/28 8:26,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_4d3362e42d,SA,BR,PR,Palmas,85555-959,76051,177.125.57.134,Brasil Telecom,Brasil Telecom,en_BR,58d48341caceb0286d3894380c1c2414,58d48341caceb0286d3894380c1c2414,,100ec112-6504-4fb8-a721-fd7eea034cc0,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; iQOO Z1 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_4d3362e42d&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=0627ccdaeadd40efac48cf0602648db61690557787899&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=0627ccdaeadd40efac48cf0602648db61690557787899&af_ip=177.125.57.134&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=100ec112-6504-4fb8-a721-fd7eea034cc0&af_channel=af_14183,iQOO Z1,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 8:19,2023/7/28 8:26,2023/7/28 8:26,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_1f2bc3c9a9,SA,BR,MG,Contagem,32071-130,76006,201.131.241.159,Brasil Telecom,Brasil Telecom,en_BR,b65545589d79a232b4d69e6f2283eace,b65545589d79a232b4d69e6f2283eace,,9d094db4-1cb8-4de6-9a20-b8d9ddf327e8,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Smart Tab M10 HD 2nd Gen LTE Google Assistant Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_1f2bc3c9a9&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=04dc687fe56e4df083c33b08d3c41f331690557589569&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=04dc687fe56e4df083c33b08d3c41f331690557589569&af_ip=201.131.241.159&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9d094db4-1cb8-4de6-9a20-b8d9ddf327e8&af_channel=af_14183,Smart Tab M10 HD 2nd Gen LTE Google Assistant,,,2023/7/30,bots,timestamp_anomalies
